INTID,COUNTY,CITY1,ROAD1,ROAD2,ROAD3,ROAD4,LATEST_DATE,LATITUDE,LONGITUDE
3156,FRANKLIN,COLUMBUS,JACKSON PIKE,SR 104,,,9/12/2012,39.9173361476978,-83.0133284614643
3159,FRANKLIN,COLUMBUS,BROWN RD,FRANK RD,,,6/25/2013,39.9163357601855,-83.0347209701976
3163,FRANKLIN,COLUMBUS,DEMOREST RD,CLIME RD,,,10/3/2012,39.9275607340197,-83.0904162607944
3172,FRANKLIN,,BIG RUN SOUTH,ALKIRE RD,,,1/15/2014,39.9168312724894,-83.0779873378113
3177,FRANKLIN,-,GANTZ RD,FRANK RD,,,6/25/2013,39.9185461988963,-83.0483317952724
3178,FRANKLIN,-,DEMOREST RD,ALKIRE RD,,,7/15/2013,39.9135319483675,-83.1079971270811
3183,FRANKLIN,COLUMBUS,DEMOREST RD,BRIGGS RD,,,5/17/2013,39.9337686179758,-83.0900630088295
3196,FRANKLIN,-,SOUTHWESTERN RD,ALKIRE RD,,,6/18/2013,39.916652042461,-83.0972869043653
3216,FRANKLIN,GROVE CITY,HOOVER RD,WHITE RD,,,11/6/2014,39.8730933011743,-83.0701448494137
3219,FRANKLIN,GROVE CITY,RAMPS EAST OF I 71,STRINGTOWN RD,,,1/10/2011,39.8785829694809,-83.0475102704608
3220,FRANKLIN,GROVE CITY,RAMPS WEST OF I 71,STRINGTOWN RD,,,1/10/2011,39.8784049976527,-83.0517476544095
3223,FRANKLIN,-,US 62-3,SR 665,,,8/30/2011,39.8434354128188,-83.1259824174503
3225,FRANKLIN,-,NORTON RD,KROPP RD,GROVE CITY RD,,8/15/2013,39.8745828158119,-83.1575147013977
3229,FRANKLIN,GROVE CITY,HOOVER RD,STRINGTOWN RD,COLUMBUS ST,,11/13/2014,39.881122881071,-83.0695189125803
3231,FRANKLIN,COLUMBUS,BIG RUN SOUTH RD,GROVE CITY RD,,,6/5/2014,39.882805,-83.132249
3232,FRANKLIN,COLUMBUS,HOLT RD,BIG RUN SOUTH RD,,,5/15/2013,39.8928968936085,-83.1196755386246
3233,FRANKLIN,COLUMBUS,HOLT RD,ALKIRE RD,,,5/15/2013,39.9103376664684,-83.1190033059161
3236,FRANKLIN,GROVE CITY,HOOVER RD,KINGSTON AVE,,,10/28/2014,39.8767116842231,-83.0698745118836
3237,FRANKLIN,GROVE CITY,HOOVER RD,HOLTON RD,MEADOWS DR,,11/24/2014,39.8555525427984,-83.0714906661148
3238,FRANKLIN,,HAUGHN RD,ORDERS RD,,,8/17/2012,39.8597894554993,-83.0865394121463
3239,FRANKLIN,GROVE CITY,HAUGHN RD,ORDERS RD,,,7/17/2013,39.8599175644024,-83.0904427323147
3242,FRANKLIN,GROVE CITY,HOOVER RD,HOME RD,,,9/24/2014,39.8997602380232,-83.0681734247739
3246,FRANKLIN,GROVE CITY,HOOVER RD,DARTMOOR RD,OLD STRINGTOWN RD,,10/24/2014,39.8792714157464,-83.0696976748916
3256,FRANKLIN,GROVE CITY,HOOVER RD,PARLIN DR,,,9/29/2014,39.895832,-83.068515
3259,FRANKLIN,GROVE CITY,HOOVER RD,SONORA DR,,,10/22/2014,39.8844164081332,-83.0693295126854
3260,FRANKLIN,GROVE CITY,HOOVER RD,SOUTHWEST BLVD,,,10/21/2014,39.8891738487178,-83.0689928618076
3262,FRANKLIN,,JACKSON PIKE,WHITE RD,,,10/17/2007,39.8680903497849,-83.0274479296789
3276,FRANKLIN,GROVE CITY,HOOVER RD,YATES AVE,,,10/1/2014,39.893605,-83.068691
3278,FRANKLIN,GROVE CITY,HOOVER RD,GERSHWIN AVE,,,11/7/2014,39.8685675334866,-83.0705409197675
3289,FRANKLIN,GROVE CITY,BIG RUN SOUTH RD,SOUTHWEST BLVD,,,5/16/2013,39.8942814757583,-83.1154038926449
3306,FRANKLIN,-,US 62-3,LAMBERT RD,RAMPS S OF I 71,,8/31/2011,39.8239142427263,-83.1419047869817
3310,FRANKLIN,,HOOVER RD,ZUBER RD,,,2/6/2008,39.8266228664941,-83.073693198049
3311,FRANKLIN,-,US 62,RAMPS N OF IR 71,,,8/30/2011,39.825851018041,-83.1402868419663
3316,FRANKLIN,,HARRISBURG-GEORGESVILLE RD,OPOSSUM RUN RD,,,9/30/2008,39.8473360550726,-83.1886224760733
3335,FRANKLIN,,YOUNG RD,SR 665,,,8/30/2011,39.842745640957,-83.1185286745035
3372,FRANKLIN,COLUMBUS,CENTRAL AVE,TOWN ST,,,10/12/2011,39.954255141388,-83.0374141530279
3380,FRANKLIN,COLUMBUS,BROAD ST,HAWKES AVE,,,9/18/2013,39.9591686011355,-83.0258418806822
3405,FRANKLIN,COLUMBUS,CENTRAL AVE,BROAD ST,,,10/11/2011,39.9576773692034,-83.0381312111307
3421,FRANKLIN,COLUMBUS,BROAD ST,CHICAGO AVE,,,9/17/2013,39.9581661316036,-83.0341991801962
3425,FRANKLIN,COLUMBUS,TOWN ST,GREEN ST,,,10/17/2013,39.9563535605294,-83.0197781469647
3444,FRANKLIN,COLUMBUS,GLENWOOD AVE,TOWN ST,,,10/27/2011,39.9551893915001,-83.0297376731548
3449,FRANKLIN,COLUMBUS,GLENWOOD,BROAD ST,,,10/13/2011,39.9586133929557,-83.0304368547743
3487,FRANKLIN,COLUMBUS,WILSON RD,BROAD ST,,,6/30/2010,39.9539342736586,-83.0946832200737
3491,FRANKLIN,COLUMBUS,HAGUE AVE,BROAD ST,,,9/11/2013,39.954932060206,-83.0739225495719
3492,FRANKLIN,COLUMBUS,EUREKA AVE,BROAD ST,,,9/11/2013,39.9553058292558,-83.0653463289322
3494,FRANKLIN,COLUMBUS,SULLIVANT AVE,OGDEN AVE,,,11/18/2013,39.9441858363477,-83.0698008147539
3501,FRANKLIN,COLUMBUS,OAKLEY AVE,BROAD ST,,,9/19/2013,39.9554152257251,-83.0629835313419
3502,FRANKLIN,COLUMBUS,RICHARDSON AVE,MOUND ST,,,2/12/2013,39.9391062587247,-83.0666076058149
3519,FRANKLIN,COLUMBUS,WESTGATE AVE,BROAD ST,,,11/19/2008,39.9544631922645,-83.0829952092141
3544,FRANKLIN,COLUMBUS,HAGUE AVE,MOUND ST,,,2/13/2013,39.9400769410376,-83.0737828612031
3590,FRANKLIN,COLUMBUS,WAYNE AVE,MOUND ST,,,2/12/2013,39.9384342449361,-83.0626730489877
3591,FRANKLIN,COLUMBUS,BINNS BLVD,MOUND ST,,,2/13/2013,39.9405312133309,-83.0782112893949
3597,FRANKLIN,COLUMBUS,HILLIARD-ROME RD,RAMPS NORTH OF IR 70,,,10/11/2012,39.979221,-83.150564
3598,FRANKLIN,COLUMBUS,HILLIARD-ROME RD,RAMPS SOUTH OF IR 70,,,10/4/2012,39.9754217538653,-83.1502130593537
3601,FRANKLIN,COLUMBUS,PHILLIPI RD,FISHER RD,,,9/3/2014,39.9693990862203,-83.1116442160496
3605,FRANKLIN,COLUMBUS,HILLIARD-ROME RD,BROAD ST,WESTWOODS BLVD,,6/29/2010,39.9514088184566,-83.1465024095341
3606,FRANKLIN,-,MURRAY HILL RD,BROAD ST,,,6/29/2010,39.952208852977,-83.1292663725935
3607,FRANKLIN,,I 270 W OF COLUMBUS,BROAD ST,,,6/28/2010,39.952610191796,-83.1191826062262
3611,FRANKLIN,-,GEORGESVILLE RD,US 40,PHILLIPI RD,,6/28/2010,39.9531132041089,-83.1102516497759
3613,FRANKLIN,-,GEORGESVILLE RD,INDUSTRIAL MILE RD,,,10/15/2012,39.9442390710798,-83.1116319047399
3623,FRANKLIN,COLUMBUS,NORTON RD,SULLIVANT RD,,,5/17/2012,39.9435326780362,-83.1419952230721
3624,FRANKLIN,-,NORTON RD,PALMETTO ST,,,9/11/2012,39.9494024361306,-83.1401820140087
3625,FRANKLIN,-,NORTON RD,BROAD ST,,,5/17/2012,39.9516995930229,-83.139509183427
3627,FRANKLIN,-,GEORGESVILLE RD,LINCOLN PARK CT,,,10/18/2012,39.9466144582827,-83.1113201237242
3629,FRANKLIN,COLUMBUS,HILLIARD-ROME RD,FEDER RD,,,10/2/2012,39.973102542997,-83.1499962372204
3632,FRANKLIN,COLUMBUS,NORTON RD,ALKIRE RD,,,7/13/2007,39.9111650934875,-83.1439247078072
3637,FRANKLIN,,GALLOWAY RD,O'HARA RD,,,7/18/2008,39.9143285513168,-83.1631150982929
3640,FRANKLIN,-,ALTON DARBY CREEK RD,FEDER RD,,,4/17/2014,39.9730628541542,-83.17383389514
3642,FRANKLIN,COLUMBUS,NORTON RD,JOHNSON RD,,,8/20/2013,39.8912085964047,-83.1546682243535
3656,FRANKLIN,COLUMBUS,NORTON RD,HALL RD,,,8/1/2013,39.9310582930629,-83.1446215742529
3664,FRANKLIN,-,KUNZ RD,ALKIRE RD,BAUSCH RD,,6/11/2008,39.9043757012634,-83.1629474032065
3665,FRANKLIN,-,OLD VILLAGE RD,US 40,,,6/28/2010,39.9524939443245,-83.1237070211103
3666,FRANKLIN,-,BROAD ST,STURBRIDGE RD,,,6/28/2010,39.9519363389894,-83.1355430825535
3670,FRANKLIN,COLUMBUS,CLIME RD NORTH,CLIME RD,,,6/25/2013,39.9314364154952,-83.1084224811391
3672,FRANKLIN,-,PHILLIPI RD,SURFACE RD,,,7/11/2013,39.9558944730759,-83.1105267170126
3676,FRANKLIN,COLUMBUS,GALLOWAY RD,HALL RD,,,4/15/2014,39.9317029174818,-83.15928502478
3684,FRANKLIN,COLUMBUS,BOLTON FIELD,GEORGESVILLE RD,,,1/29/2013,39.9197346212573,-83.1300097506413
3686,,,BROAD ST,GRENER AVE,,,1/3/2011,39.9525701599303,-83.1221414917752
3696,FRANKLIN,-,PHILLIPI RD,JANITROL RD,ENTRANCE 3,,8/9/2012,39.9607368891137,-83.1109097953146
3718,FRANKLIN,-,GEORGESVILLE RD,SHOPPERS LANE NORTH,,,10/25/2012,39.9498940117746,-83.1107506236464
3731,FRANKLIN,-,ROLLING HILLS LN,KROPP RD,,,7/26/2012,39.8749488091051,-83.1676557511651
3734,FRANKLIN,,HUBBARD RD,DELLINGER RD,,,6/24/2014,39.9651302485368,-83.2363123801249
3739,FRANKLIN,,DARBY CREEK & KROPP RD,ALKIRE RD,,,5/2/2014,39.8956314485096,-83.2026250922379
3742,FRANKLIN,,ALTON RD,MURNAN RD,,,1/23/2008,39.9267519495847,-83.1834562390816
3743,FRANKLIN,,HUBBARD RD,ROBERTS RD,,,7/9/2014,39.976705521029,-83.2423385391624
3745,FRANKLIN,,AMITY RD,FEDER RD,,,7/24/2014,39.9698396287345,-83.2118353163738
3749,FRANKLIN,,ALTON RD,ALKIRE RD,,,8/16/2012,39.9058310939056,-83.1762107660254
3761,MADISON,-,SR 142,US 40,PLAIN CITY GEORGESVILLE RD,,6/18/2013,39.9459433107675,-83.2539408545181
3799,FRANKLIN,COLUMBUS,GRANDVIEW AVE,I-670 EB OFF RAMP,,,10/14/2011,39.9674591314106,-83.0466413497925
3805,FRANKLIN,COLUMBUS,MAPLEWAY DR-HAGUE AVE,TRABUE RD,,,9/16/2014,39.9924067754112,-83.0929178159342
3807,FRANKLIN,COLUMBUS,RAMPS SW OF IR 70,FISHER RD,,,10/2/2012,39.972206,-83.079392
3808,FRANKLIN,COLUMBUS,HAGUE AVE,FISHER RD,,,9/18/2014,39.97181606372,-83.0807271668292
3810,FRANKLIN,COLUMBUS,MCKINLEY AVE,TRABUE RD,,,1/16/2014,39.9947653092072,-83.0859678983688
3811,FRANKLIN,COLUMBUS,HAGUE AVE,I 70,,,9/13/2012,39.975444,-83.082854
3813,FRANKLIN,,HAGUE AVE,EL PASO DR,,,6/22/2011,39.9772198763938,-83.0839196684282
3814,FRANKLIN,COLUMBUS,WILSON RD,TRABUE RD,,,4/14/2015,39.987519,-83.107469
3818,FRANKLIN,COLUMBUS,WILSON RD,ROBERTS RD,,,11/10/2009,40.0021617542092,-83.1138491327024
3822,FRANKLIN,COLUMBUS,WILSON RD,FISHER RD,,,8/23/2007,39.9666230202315,-83.0950797849533
3835,FRANKLIN,COLUMBUS,AVERY RD,HAYDEN RUN RD,,,9/7/2012,40.0551963079779,-83.1598520278931
3836,FRANKLIN,HILLIARD,SCIOTO DARBY RD,HILLIARD CEMETERY RD,,,5/31/2005,40.0296730251429,-83.1628097262669
3837,FRANKLIN,-,DUBLIN RD,HILLARD CEMETERY RD,,,8/15/2012,40.0361423599997,-83.1032009019228
3839,FRANKLIN,HILLIARD,RAMPS EAST OF IR 270,CEMETERY RD,,,5/2/2009,40.0336756861814,-83.1189110494848
3840,FRANKLIN,HILLIARD,LACON RD,CEMETERY RD,,,4/9/2009,40.0321960953384,-83.1346243573345
3843,FRANKLIN,-,DUBLIN RD,FISHINGER RD,,,11/1/2012,40.0283620307407,-83.102756256081
3846,FRANKLIN,COLUMBUS,HILLIARD ROME RD,RENNER RD,,,10/1/2012,39.9811726505606,-83.1507421681684
3848,FRANKLIN,COLUMBUS,WESTBELT DR,ROBERTS RD,,,6/22/2011,40.0026432870995,-83.1231232156694
3849,,,HILLIARD-CEMETERY RD,SMILEY RD,,,6/26/2014,40.0349256625384,-83.1113019030323
3850,FRANKLIN,HILLIARD,DUBLIN RD,DAVIDSON RD,,,2/11/2009,40.0541971808144,-83.1067633430772
3851,FRANKLIN,DUBLIN,DUBLIN RD,RINGS RD,,,11/27/2007,40.0861211847784,-83.1149056614451
3852,FRANKLIN,HILLIARD,LEPPERT RD,SCIOTO DARBY RD,,,10/14/2008,40.032935461163,-83.1701350654303
3853,FRANKLIN,DUBLIN,WILCOX RD,TUTTLE CROSSING BLVD,,,4/9/2003,40.0742347137405,-83.1499580523838
3856,FRANKLIN,,ALTON DARBY CREEK RD,SCIOTO DARBY CREEK RD,,,12/6/2012,40.0335175595928,-83.1867982388041
3857,FRANKLIN,-,ALTON DARBY CREEK RD,ROBERTS RD EAST LEG,,,5/4/2006,40.0026421439707,-83.1819816397163
3858,FRANKLIN,,ALTON DARBY CREEK RD,RENNER RD,,,8/8/2013,39.9846167462886,-83.1789890042316
3859,FRANKLIN,-,ALTON DARBY CREEK RD,DAVIS RD,,,5/13/2014,40.0296743395165,-83.1862140857662
3861,FRANKLIN,DUBLIN,HILLIARD ROME RD,TINAPPLE RD,,,10/30/2008,40.0165437981084,-83.1554875110322
3862,FRANKLIN,HILLIARD,WILCOX RD,HAYDEN RUN RD,,,3/31/2009,40.059028864344,-83.147907881001
3863,FRANKLIN,DUBLIN,FRANTZ RD,RINGS RD,,,5/27/2008,40.0855798293432,-83.1226647337463
3864,FRANKLIN,COLUMBUS,FRAZELL RD,ROBERTS RD,,,4/3/2013,40.0041154700472,-83.1667103258111
3866,FRANKLIN,HILLIARD,LEAP RD,DAVIDSON RD,,,2/26/2009,40.0490453155072,-83.1417846399736
3867,FRANKLIN,COLUMBUS,SPINDLER RD,RENNER RD,,,8/24/2012,39.9828372611354,-83.1650975040578
3869,FRANKLIN,COLUMBUS,SPINDLER RD,ROBERTS RD,,,4/3/2013,40.0040867583141,-83.1658621453111
3870,FRANKLIN,COLUMBUS,DUNLAVIN GLEN RD,SCIOTO-DARBY CREEK RD,DUBLIN RD,,3/3/2009,40.0128679925522,-83.109307284477
3871,FRANKLIN,HILLIARD,NORWICH ST,CEMETERY RD,,,4/4/2009,40.0303900258155,-83.1529069397185
3872,FRANKLIN,HILLIARD,LEAP RD,CEMETERY RD,,,4/18/2009,40.0317219836897,-83.1400144588084
3874,FRANKLIN,HILLIARD,MAIN ST,CEMETERY RD,,,6/14/2005,40.0299271334666,-83.1612441232534
3876,FRANKLIN,HILLIARD,MAIN ST,SCIOTO-DARBY RD,,,6/15/2005,40.0288881548574,-83.1611457074385
3877,FRANKLIN,COLUMBUS,WALCUTT RD,SCIOTO DARBY RD,,,6/27/2013,40.019428479341,-83.1404362596746
3878,FRANKLIN,HILLIARD,COSGRAY RD,SCIOTO & DARBY CREEK RD,,,12/6/2012,40.0329429737505,-83.1782133577607
3879,FRANKLIN,HILLIARD,BERRY LEAF LN,CEMETERY RD,WESTBROOK DR,,4/7/2009,40.0308310905154,-83.148477128193
3880,FRANKLIN,HILLIARD,LYMAN RD,CEMETERY RD,,,5/5/2009,40.0325463287433,-83.1293066554215
3881,FRANKLIN,HILLIARD,PARKWAY LN,CEMETERY RD,BRITTON RD,,5/2/2009,40.032480410733,-83.1311908102816
3884,FRANKLIN,-,ALTON & DARBY CREEK RD,WALKER RD,,,8/13/2013,39.9878209410177,-83.1795305688259
3885,FRANKLIN,COLUMBUS,SMILEY RD,FISHINGER RD,,,11/16/2012,40.02757546934,-83.1098740023474
3886,FRANKLIN,COLUMBUS,FISHINGER BLVD,MILL RUN DR,,,9/21/2012,40.0264002611581,-83.1133067006654
3889,FRANKLIN,COLUMBUS,WESTBELT DR,TRABUE RD,TRABUE WOODS BLVD,,7/20/2012,39.9845287577018,-83.1229439163506
3896,FRANKLIN,COLUMBUS,SCIOTO DARBY RD-DARBYGLEN RD,LEAP RD,,,6/27/2013,40.0183150029417,-83.1357041446534
3897,FRANKLIN,COLUMBUS,I-270 NB RAMPS,TUTTLE CROSSING BLVD,,,5/12/2011,40.0758466543821,-83.1342315673828
3904,,,WAKEFIELD DR,MAIN ST,,,4/23/2009,40.0242336152996,-83.1604229344248
3913,FRANKLIN,,DUBLIN RD,RIDGEWOOD,,,7/27/2007,40.0470778831449,-83.1041126909008
3920,FRANKLIN,,STELLAR DR,SCHIRTZINGER RD,,,10/2/2014,40.0413375474328,-83.1123580729515
3923,,,HILLIARD-ROME RD,WESTCHESTER WOODS BLVD,,,10/1/2012,39.9853991176505,-83.1508804743183
3925,FRANKLIN,,SCHIRTZINGER RD,RIDGEWOOD DR,,,6/11/2014,40.0449762709295,-83.1210024557984
3929,FRANKLIN,HILLIARD,CEMETERY RD,HILLIARD SQ,,,4/15/2009,40.0316152396798,-83.1415271759033
3932,FRANKLIN,HILLIARD,HILLIARD-CEMETERY,FISHINGER BLVD,TRUEMAN BLVD,,10/5/2012,40.0333294300202,-83.1173625996399
3946,FRANKLIN,HILLIARD,LUXAIR DR,CEMETERY RD,FRANKLIN ST,,3/12/2009,40.0301498448089,-83.1562483415017
3948,FRANKLIN,HILLIARD,AVERY RD,DAVIDSON RD,,,11/18/2008,40.047735069738,-83.1587506286951
3956,FRANKLIN,DUBLIN,EMERALD PKWY,RINGS RD,,,5/22/2008,40.0821904099463,-83.1418785546017
3958,FRANKLIN,HILLIARD,MAIN ST,HERITAGE CLUB DR N,,,4/23/2009,40.0251498756891,-83.1605703591941
3962,FRANKLIN,DUBLIN,PAUL BLAZER PKWY,RINGS RD,,,5/20/2008,40.0840797716814,-83.1304468081956
3965,FRANKLIN,COLUMBUS,ROBERTS CT,ROBERTS RD,,,4/30/2015,40.0033717072605,-83.1426775410667
3967,FRANKLIN,COLUMBUS,EDWARDS FARM RD,HAYDEN RUN RD,,,2/20/2014,40.0642210303892,-83.1281415809858
3972,FRANKLIN,DUBLIN,SR 745,US 33,,,6/3/2008,40.0995189017379,-83.1137928009248
3973,FRANKLIN,DUBLIN,FRANTZ RD,COLUMBUS-MARYSVILLE RD,,,4/16/2008,40.0990691586673,-83.1246283551485
3977,FRANKLIN,-,WALKER RD,ROBERTS RD EAST LEG,,,5/21/2013,39.999857296129,-83.2020508717842
3978,FRANKLIN,,COSGRAY RD,SHEIR-RINGS,,,7/17/2007,40.093485216651,-83.1869010525883
3979,FRANKLIN,,COSGRAY RD,RINGS RD,,,4/7/2003,40.0762003743975,-83.1846423730454
3981,FRANKLIN,,WALKER RD,MORRIS RD,,,5/12/2014,40.0079917104458,-83.2063278962671
3982,FRANKLIN,,WALKER RD,PATTERSON RD,,,5/23/2014,40.0142750958225,-83.2120905613335
3987,FRANKLIN,COLUMBUS,COSGRAY RD,HAYDEN RUN RD,,,9/13/2012,40.0598924322707,-83.1823356009983
3991,FRANKLIN,,AMITY RD,ROBERTS RD,,,6/16/2014,39.9836959048335,-83.228804595331
3992,FRANKLIN,DUBLIN,AVERY RD/MUIRFIELD DR,POST RD,,,11/27/2007,40.1068546298232,-83.1602898247328
3993,FRANKLIN,DUBLIN,AVERY RD,SHIER RINGS RD,,,4/10/2008,40.095420596525,-83.158649180736
3995,FRANKLIN,HILLIARD,LEPPERT RD,HAYDEN RUN RD,BOW FALLS BLVD,,2/26/2015,40.05776,-83.173302
3996,FRANKLIN,-,WALKER RD,DAVIS RD,,,10/23/2008,40.0167100030864,-83.2143753781629
3997,FRANKLIN,-,WALKER RD,SCIOTO DARBY CREEK RD,,,7/31/2014,40.039263,-83.244754
4000,FRANKLIN,DUBLIN,COFFMAN RD,POST RD,,,12/4/2007,40.1029803527038,-83.1342902309141
4001,FRANKLIN,-,WALKER RD,ROBERTS RD WEST LEG,,,10/21/2008,39.995501902308,-83.2023240753918
4004,FRANKLIN,DUBLIN,FRANTZ RD,PAUL BLAZER PKWY,LONGBRANCH DR,,1/9/2008,40.0888086755627,-83.1233045168362
4005,FRANKLIN,DUBLIN,COFFMAN RD,TARA HILL DR,,,5/22/2008,40.1080078146989,-83.1323943829064
4007,FRANKLIN,DUBLIN,AVERY RD,WOERNER TEMPLE RD,,,5/20/2008,40.0864115815299,-83.158598456141
4012,FRANKLIN / UNION,-,COSGRAY RD,SR 161,,,4/4/2014,40.1074979904891,-83.1914231365079
4016,FRANKLIN,DUBLIN,AVERY RD,BRAND RD,,,11/20/2012,40.1299778141841,-83.1591117566254
4018,FRANKLIN,DUBLIN,BRIDGE ST,SHAWAN FALLS DR,CORBINS MILL DR,,4/15/2008,40.099200028765,-83.1210713257119
4019,FRANKLIN,DUBLIN,FRANTZ RD,CORBINS MILL DR,METRO PL NORTH,,6/4/2008,40.0954969091406,-83.125039656402
4022,FRANKLIN,DUBLIN,PRIVATE DR (OCLC),POST RD,,,11/6/2007,40.1010824803425,-83.1286525726318
4024,FRANKLIN,DUBLIN,FRANTZ RD,METRO PLACE S,,,1/10/2008,40.0937071325628,-83.124877570868
4026,FRANKLIN,DUBLIN,SR 745,RIVERFOREST RD,,,4/29/2008,40.1340690946816,-83.1244578907977
4028,FRANKLIN,HILLIARD,LEPPERT RD,DAVIDSON RD,,,3/3/2015,40.0458630797036,-83.1718108755724
4030,UNION,DUBLIN,EITERMAN ROAD,SR 161,,,5/4/2011,40.1100450021158,-83.1835926233753
4035,FRANKLIN,DUBLIN,COFFMAN RD,EMERALD PKWY,,,4/3/2008,40.1051945871345,-83.1329157114447
4036,FRANKLIN,DUBLIN,EMERALD PKWY,SHIER RINGS RD,,,3/18/2008,40.0963749867489,-83.141787669407
4039,FRANKLIN,DUBLIN,EMERALD PKWY,WOERNER & TEMPLE,,,6/4/2008,40.0844822865852,-83.142989610719
4040,FRANKLIN,DUBLIN,WILCOX RD,WOERNER TEMPLE RD,,,1/15/2008,40.0846837463377,-83.1498527526855
4042,FRANKLIN,DUBLIN,EMERALD PKWY,PERIMETER DR,,,12/11/2007,40.101444470661,-83.1379568984452
4043,FRANKLIN,DUBLIN,AVERY MUIRFIELD DR,PERIMETER DR,,,11/20/2013,40.1049257279727,-83.160043198698
4046,FRANKLIN,DUBLIN,DUBLIN RD,EMERALD PKWY,,,12/6/2007,40.1093501130929,-83.1147372722626
4056,FRANKLIN,DUBLIN,MUIRFIELD DR,TARA HILL DR,,,1/9/2008,40.1126350274537,-83.1552051163233
4057,FRANKLIN,DUBLIN,FRANTZ RD,MONTEREY DR,,,1/16/2008,40.0902844724985,-83.1238883729757
4069,DELAWARE,DUBLIN,CONCORD RD,GLICK RD,MUIRFIELD DR,,11/8/2007,40.1492629284043,-83.152294485841
4070,DELAWARE,DUBLIN,DUBLIN RD,GLICK RD,,,5/8/2008,40.1540968684213,-83.1326329708099
4084,DELAWARE,,CONCORD RD,HOME RD,,,12/30/2008,40.1958223653744,-83.1643733709531
4094,DELAWARE,,SR 745,MOORE RD,,,6/5/2014,40.2169453009103,-83.1488007708388
4137,UNION,DUBLIN,HYLAND CROY RD,MITCHELL-DEWITT RD,,,9/4/2012,40.1331742600416,-83.1791635850155
4140,UNION,,INDUSTRIAL PKWY,MITCHELL-DEWITT RD,,,11/18/2014,40.1421184137533,-83.2157829052558
4167,UNION,DUBLIN,HYLAND-CROY RD,POST RD,,,8/29/2012,40.109445848774,-83.1764844009719
4242,UNION,,SR 245,W 5TH ST,,,5/7/2013,40.2435798525476,-83.3992041378753
4273,FRANKLIN,COLUMBUS,KENNY RD,KINNEAR RD,,,7/18/2014,39.9977413296129,-83.0348356244459
4276,FRANKLIN,COLUMBUS,KENNY RD,CHAMBERS RD,,,8/5/2014,39.9931635036195,-83.0351739684459
4288,FRANKLIN,COLUMBUS,GRANDVIEW AVE,DUBLIN RD,,,5/16/2011,39.9729266754334,-83.0457866972927
4293,FRANKLIN,GRANDVIEW HEIGHTS,GRANDVIEW AVE,GOODALE AVE,,,6/6/2012,39.9767790950652,-83.0453993179415
4295,FRANKLIN,GRANDVIEW HEIGHTS,OXLEY RD,FIRST AVE,,,6/12/2012,39.9799106663905,-83.0346905226731
4301,FRANKLIN,GRANDVIEW HEIGHTS,OXLEY RD,NORTHWEST BLVD,,,6/11/2012,39.9825160497106,-83.0350909323321
4312,FRANKLIN,GRANDVIEW HEIGHTS,SECOND AVE,GRANDVIEW AVE,,,6/14/2012,39.9835141465128,-83.0448862792465
4317,FRANKLIN,GRANDVIEW HEIGHTS,GRANDVIEW AVE,FIRST AVE,,,6/13/2012,39.9818428187655,-83.0450173361677
4319,FRANKLIN,GRANDVIEW HEIGHTS,NORTHWEST BLVD,GOODALE AVE,,,6/7/2012,39.974366656294,-83.0291692251781
4322,FRANKLIN,GRANDVIEW HEIGHTS,FIRST AVE,OAKLAND AVE,,,6/15/2012,39.9819886388777,-83.0491850094727
4333,FRANKLIN,COLUMBUS,GRANDVIEW AVE,WATERMARK DR,,,10/17/2011,39.9699789847574,-83.046107867374
4342,FRANKLIN,COLUMBUS,OLENTANGY RIVER RD,GOODALE ST,TWIN RIVERS DR,,10/16/2014,39.9742239298015,-83.0225312832763
4351,FRANKLIN,COLUMBUS,FRED TAYLOR DR,ACKERMAN RD,,,9/12/2013,40.0182900807391,-83.0293178252312
4357,FRANKLIN,UPPER ARLINGTON,TREMONT RD,ZOLLINGER RD,,,8/26/2014,40.0189848103493,-83.062893375772
4363,FRANKLIN,UPPER ARLINGTON,LANE AVE,NORTHWEST BLVD,,,9/8/2010,40.0073725247734,-83.0581515888185
4364,FRANKLIN,COLUMBUS,LANE AVE,NORTH STAR AVE,,,9/8/2010,40.0069055392855,-83.0479680004707
4369,FRANKLIN,UPPER ARLINGTON,US 33,ZOLLINGER RD,,,2/19/2009,40.0198906354405,-83.0922076977817
4379,,,RIDGEVIEW RD,TREMONT RD,,,8/28/2014,40.0158608894269,-83.0656520815652
4380,,,TREMONT RD,FARLEIGH RD,,,9/10/2014,40.0150002829547,-83.066435559729
4381,FRANKLIN,UPPER ARLINGTON,TREMONT RD,NORTHAM RD,,,9/3/2014,40.0123425634791,-83.0687516268444
4389,FRANKLIN,COLUMBUS,OLENTANGY RIVER RD,THOMAS LN,,,5/17/2011,40.0324193939023,-83.0313354077724
4402,FRANKLIN,UPPER ARLINGTON,CHESTER RD,LANE AVE,,,9/9/2010,40.0072301123486,-83.055887517541
4421,FRANKLIN,,MCVEY BLVD,SR 161,,,10/31/2013,40.0903775527882,-83.0584799219167
4422,FRANKLIN,WORTHINGTON,OLENTANGY RIVER RD,DUBLIN-GRANVILLE RD,,,11/6/2013,40.0894323244232,-83.0386354320442
4426,FRANKLIN,COLUMBUS,SAWMILL RD,BETHEL RD,,,9/26/2012,40.0649010766611,-83.0933070347468
4429,FRANKLIN,COLUMBUS,HENDERSON RD,SAWMILL RD,,,12/16/2009,40.0608162238002,-83.0934504106436
