INTID,COUNTY,CITY1,ROAD1,ROAD2,ROAD3,ROAD4,LATEST_DATE,LATITUDE,LONGITUDE
300,Maricopa,Tempe,Rural Rd,Rio Salado Pkwy,,,4/14/2010,33.4288089068096,-111.926264762878
301,Maricopa,Tempe,Priest Dr,Baseline Rd,,,4/14/2010,33.3783602,-111.9631464
302,Maricopa,Tempe,Priest Dr,Elliot Rd,,,4/14/2010,33.3490998850053,-111.963139772415
417,Maricopa,Tempe,McClintock Dr,Broadway Rd,,,7/1/2010,33.4074383,-111.9091063
418,Maricopa,Tempe,McClintock Dr,Elliot Rd,,,7/7/2010,33.3490363,-111.9111662
419,Maricopa,Tempe,McClintock Dr,Warner Rd,,,7/7/2010,33.334643,-111.91116
422,Maricopa,Tempe,Rural Rd,University Dr,,,6/24/2010,33.4220282,-111.9263721
423,Maricopa,Tempe,Rural Rd,Apache Blvd,,,7/1/2010,33.4147088,-111.9262826
424,Maricopa,Tempe,Rural Rd,Broadway Rd,,,7/1/2010,33.4075556,-111.926262
425,Maricopa,Tempe,Rural Rd,Southern Ave,,,7/1/2010,33.3929638,-111.9263181
426,Maricopa,Tempe,Rural Rd,Baseline Rd,,,7/7/2010,33.3782493,-111.9286742
427,Maricopa,Tempe,Rural Rd,Elliot Rd,,,7/7/2010,33.349254,-111.9284725
433,Maricopa,Tempe,Loop 101,Guadalupe Rd,,,4/6/2010,33.3638683197081,-111.893992424011
462,Maricopa,Tempe,Broadway Rd,Loop 101,,,4/6/2010,33.407468961744,-111.891996860504
463,Maricopa,Tempe,Broadway Rd,Loop 101,,,4/6/2010,33.4074420932122,-111.890323162079
464,Maricopa,Tempe,Warner Rd,Loop 101,,,4/6/2010,33.3348846928887,-111.893520355225
465,Maricopa,Tempe,Warner Rd,Loop 101,,,4/6/2010,33.3349026201911,-111.892383098602
472,Maricopa,Tempe,Apache Blvd,Loop 101,,,4/6/2010,33.4147858492594,-111.891943216324
473,Maricopa,Tempe,Apache Blvd,Loop 101,,,4/6/2010,33.4147858492594,-111.890687942505
478,Maricopa,Tempe,Baseline Rd,I-10 Fwy,,,4/14/2010,33.3782042080881,-111.968643665314
479,Maricopa,Tempe,Baseline Rd,I-10 Fwy,,,4/14/2010,33.3782490040361,-111.967313289642
480,Maricopa,Tempe,Elliot Rd,I-10 Fwy,,,4/14/2010,33.3490281874632,-111.972870826721
481,Maricopa,Tempe,Elliot Rd,I-10 Fwy,,,4/14/2010,33.3490819606253,-111.970896720886
544,Maricopa,Tempe,Warner Rd,I-10 Fwy,,,6/30/2010,33.3343647995141,-111.972978115082
545,Maricopa,Tempe,Warner Rd,I-10 Fwy,,,6/30/2010,33.3343827269235,-111.971400976181
550,Maricopa,Tempe,University Dr,Loop 101,,,6/24/2010,33.4220036189693,-111.891975402832
551,Maricopa,Tempe,University Dr,Loop 101,,,6/24/2010,33.4219946642917,-111.890269517899
552,Maricopa,Tempe,Elliot Rd,Loop 101,,,6/24/2010,33.349350825938,-111.894335746765
553,Maricopa,Tempe,Elliot Rd,Loop 101,,,6/24/2010,33.3493777124236,-111.893155574799
554,Maricopa,Tempe,Southern Ave,Loop 101,,,6/24/2010,33.3929677029062,-111.890408992767
561,Maricopa,Tempe,Mill Ave,US 60 Fwy,,,6/24/2010,33.3850666783009,-111.939461231232
562,Maricopa,Tempe,Mill Ave,US 60 Fwy,,,6/24/2010,33.3860252308983,-111.939471960068
563,Maricopa,Tempe,Baseline Rd,Loop 101,,,4/6/2010,33.3784550650998,-111.893713474274
564,Maricopa,Tempe,Baseline Rd,Loop 101,,,4/6/2010,33.3784281875974,-111.892468929291
573,Maricopa,Tempe,Rural Rd,US 60 Fwy,,,4/14/2010,33.3850129273751,-111.926522254944
574,Maricopa,Tempe,Rural Rd,US 60 Fwy,,,4/14/2010,33.3861506482133,-111.926457881927
575,Maricopa,Tempe,McClintock Dr,US 60 Fwy,,,4/14/2010,33.3851383461504,-111.909162998199
576,Maricopa,Tempe,McClintock Dr,US 60 Fwy,,,4/14/2010,33.386240231899,-111.909184455872
512,Maricopa,Tolleson,91st Ave,I-10 Fwy,,,4/25/2010,33.4615921693435,-112.255253791809
513,Maricopa,Tolleson,91st Ave,I-10 Fwy,,,4/25/2010,33.4629974008664,-112.255264520645
