INTID,COUNTY,CITY1,ROAD1,ROAD2,ROAD3,ROAD4,LATEST_DATE,LATITUDE,LONGITUDE
885,Hennepin,Prospect Park - East River Road,Franklin Av SE,Seymour Av SE, ,,4/25/2013,44.9645240052837,-93.2127862357971
886,Hennepin,East Phillips,Bloomington Av S,24th St E, ,,9/18/2013,44.9591289420724,-93.2523679837929
887,Hennepin,East Phillips,Bloomington Av S,26th St E, ,,9/29/2011,44.9555366181938,-93.2524457466769
888,Hennepin,East Phillips,Bloomington Av S,28th St E, ,,10/25/2012,44.9519529618218,-93.2524904377416
889,Hennepin,Ericsson,28th Av S,Minnehaha Pkwy E,Minnehaha Pkwy E,,10/18/2011,44.9162136606683,-93.2321920430906
890,Hennepin,Windom,Nicollet Av S,Diamond Lake Road W/Diamond Lake Road E, ,,9/8/2011,44.9039620028794,-93.2781012589945
892,Hennepin,Minnehaha,34th Av S,50th St E, ,,10/18/2011,44.9126126618211,-93.2228407580336
895,Hennepin,Beltrami,Broadway St NE,Fillmore St NE, ,,4/10/2013,44.9987087052672,-93.2422710523796
896,Hennepin,Near - North,Broadway Av W,2nd St N, ,,3/19/2013,44.9990991356954,-93.2801937522349
897,Hennepin,Hawthorne,Lowry Av N,2nd St N, ,,3/20/2013,45.0131138887742,-93.2806658877747
898,Hennepin,St. Anthony West,Marshall St NE,8th Av NE, ,,5/6/2013,44.9951646006497,-93.2666616670726
899,Hennepin,Fulton,France Av S,49 1/2 St W,Driveway,,10/13/2011,44.9134587715916,-93.3290559785018
900,Hennepin,St. Anthony West,University Av NE,8th Av NE, ,,4/10/2013,44.9966580260929,-93.2623489457294
901,Hennepin,Hawthorne,Washington Av N,24th Av N, ,,8/10/2001,45.0036770973404,-93.2817970808369
902,Hennepin,Armatage,Penn Av S,56th St W, ,,9/15/2011,44.90152496838,-93.3086554595899
905,Hennepin,Field,Portland Av S,47th St E, ,,10/6/2011,44.9179144417036,-93.2677067050499
907,Hennepin,King Field,36th St W,Blaisdell Av S, ,,10/11/2011,44.9377246590304,-93.2797557733409
908,Hennepin,Downtown West,2nd St S,Marquette Av S, ,,5/5/2011,44.982098023155,-93.2660130561233
909,Hennepin,Downtown West,2nd St S,2nd Av S,Driveway,,5/5/2011,44.981582259648,-93.2645901473097
911,Hennepin,Mid - City Industrial,Broadway St NE,New Brighton Blvd NE, ,,4/25/2013,44.9987042725515,-93.2345875136764
912,Hennepin,Fulton,France Av S,51st St W, ,,10/13/2011,44.9107267327751,-93.3290253458587
913,Hennepin,Midtown Phillips,26th St E,12th Av S, ,,9/29/2011,44.9555309206637,-93.2575208491584
914,Hennepin,Lyndale,Lyndale Av S,35th St W, ,,9/13/2011,44.9395040942638,-93.288189036718
915,Hennepin,Fulton,50th St W,Halifax Av S, ,,10/13/2011,44.9125052734527,-93.3316378315819
916,Hennepin,Windom,Diamond Lake Road E,Stevens Av S,I-35W SB Ramp,,9/8/2011,44.903628017002,-93.2755132218931
917,Hennepin,Linden Hills,France Av S,44th St W, ,,10/13/2011,44.9225686842617,-93.3291143130143
918,Hennepin,Standish,38th St E,LRT Entrance, ,,10/4/2011,44.9341187013263,-93.2295837727514
919,Hennepin,Howe,38th St E,36th Av S, ,,12/13/2013,44.9341863009203,-93.2204021699309
920,Hennepin,Standish,38th St E,28th Av S, ,,10/4/2011,44.9341135873393,-93.232113674992
921,Hennepin,Cedar Riverside,Riverside Av S,Butler Place S,I-94 WB Ramp,,1/10/2012,44.964639582395,-93.234143910918
923,Hennepin,Powderhorn Park,Lake St E,Elliot Av S, ,,10/4/2011,44.9483590561068,-93.2613844947597
924,Hennepin,Near - North,Broadway Av W,Irving Av N, ,,5/23/2013,44.9995135163844,-93.2989982627944
925,Hennepin,Hawthorne,Broadway Av W,I-94 SB Ramp, ,,5/2/2011,44.999145260831,-93.2839374846916
926,Hennepin,Downtown West,Washington Av N,3rd Av N,I-394 EB Ramp,,10/19/2011,44.984525716367,-93.2724245440757
927,Hennepin,Linden Hills,44th St W,Vincent Av S,Driveway,,10/13/2011,44.9233293798894,-93.316364498871
929,Hennepin,Diamond Lake,Diamond Lake Road E,2nd Av S,I-35W NB Ramp,,9/8/2011,44.9034895626998,-93.2743092792469
931,Hennepin,Jordan,Lowry Av N,Russell Av N, ,,6/22/2010,45.0132384259243,-93.3107905263038
934,Hennepin,North Loop,Hennepin Av S,Robert Fischer Drive S,Hennepin Av Bridge,,5/3/2011,44.9842754157075,-93.2659850941796
935,Hennepin,Folwell,Penn Av N,34th Av N, ,,3/21/2013,45.0168460452243,-93.3082602164964
936,Hennepin,Hiawatha,42nd Av S,42nd St E, ,,10/19/2011,44.9270081674666,-93.2127593546783
937,Hennepin,Nicollet Island - East Bank,University Av NE,1st Av NE, ,,4/17/2013,44.9890037752173,-93.2570681952158
938,Hennepin,Seward,Franklin Av E,22nd Av S, ,,1/10/2012,44.9627487220007,-93.2409297486039
939,Hennepin,Near - North,Washington Av N,17th Av N,I-94 NB Ramp,,3/19/2013,44.996345611838,-93.281560134481
940,Hennepin,Waite Park,Johnson St NE,33rd Av NE, ,,4/10/2013,45.027656157818,-93.2371128235728
941,Hennepin,Waite Park,Johnson St NE,37th Av NE, ,,8/5/2013,45.0356051749115,-93.2371035103785
942,Hennepin,Hawthorne,26th Av N,4th St N, ,,3/20/2013,45.0059108991463,-93.2849273926496
943,Hennepin,Armatage,Penn Av S,60th St W, ,,9/15/2011,44.8943322753013,-93.3086644743227
944,Hennepin,North Loop,Washington Av N,5th Av N, ,,5/3/2011,44.9861044841543,-93.2747513650253
945,Hennepin,Folwell,Fremont Av N,Dowling Av N, ,,3/20/2013,45.0239909225012,-93.2956347205548
946,Hennepin,Northrop,Chicago Av S,Minnehaha Pkwy E, ,,9/14/2011,44.9113937876917,-93.2626492086052
947,Hennepin,Cedar Riverside,Riverside Av S,21st Av S, ,,3/31/2011,44.9682141230517,-93.2424901859251
948,Hennepin,Columbia Park,Central Av NE,37th Av NE,Reservoir Blvd NE,,3/12/2012,45.0355429521896,-93.2472845160433
949,Hennepin,Cedar - Isles - Dean,Lake St W,France Av S,Minnetonka Blvd/Hwy 7,,9/15/2011,44.9484459608725,-93.3288236793668
950,Hennepin,Mid - City Industrial,Broadway St NE,Stinson Blvd NE, ,,4/16/2013,44.9987086989651,-93.2268165622088
951,Hennepin,North Loop,Washington Av N,6th Av N, ,,5/3/2011,44.9868984510302,-93.2758742119454
952,Hennepin,Sumner - Glenwood,Olson Memorial Hwy N,Bryant Av N, ,,3/26/2013,44.9843651219474,-93.2909257199184
953,Hennepin,Harrison,Olson Memorial Hwy N,Emerson Av N,Girard Terrace N,,3/26/2013,44.9843609243982,-93.2940148310217
954,Hennepin,Mid - City Industrial,Stinson Blvd NE,I-35W NB Ramp,Frontage Road,,4/16/2013,45.0008206821467,-93.2269316525166
955,Hennepin,Northeast Park,Stinson Blvd NE,I-35W SB Ramp,Frontage Road,,4/16/2013,45.0018031484357,-93.2269935606945
957,Hennepin,Mid - City Industrial,Stinson Blvd NE,Kennedy St NE, ,,4/16/2013,44.9951090497396,-93.2268528392091
958,Hennepin,Audubon Park,Johnson St NE,St Anthony Pkwy,31st Av NE,,4/10/2013,45.0239429015393,-93.2371022546756
959,Hennepin,Elliot Park,9th St S,Park Av S, ,,4/5/2011,44.9709382867879,-93.2643229293923
960,Hennepin,Elliot Park,9th St S,Portland Av S, ,,4/7/2011,44.9715157362457,-93.2656928165102
961,Hennepin,Elliot Park,9th St S,5th Av S, ,,5/5/2011,44.9720887118028,-93.2670436894678
962,Hennepin,Cedar - Isles - Dean,Lagoon Av S,Calhoun Pkwy E,Lake St W,,9/15/2011,44.9491678808999,-93.3054590687405
963,Hennepin,Page,Portland Av S,Diamond Lake Road E, ,,10/11/2011,44.9038751290254,-93.2673594530192
964,Hennepin,Webber - Camden,Webber Pkwy N,Colfax Av N,Driveway,,3/20/2013,45.0333409638318,-93.2915152406926
965,Hennepin,Downtown West,6th St N,2nd Av N,I-394 EB Ramp,,5/3/2011,44.9804393047171,-93.2759760150032
966,Hennepin,Cleveland,Penn Av N,Dowling Av N, ,,3/21/2013,45.0240878819445,-93.3083296216252
967,Hennepin,Windom,Lyndale Av S,61st St W, ,,10/18/2011,44.8923823892725,-93.2883568821754
969,Hennepin,Willard - Hay,Golden Valley Road N,Russell Av N, ,,3/21/2013,44.9987813914624,-93.3107742142491
970,Hennepin,Cooper,42nd Av S,33rd St E, ,,7/16/2007,44.9432838798801,-93.2127362788552
974,Hennepin,Windom,54th St W,Garfield Av S, ,,10/12/2011,44.9050876989546,-93.2870210851554
975,Hennepin,Fulton,Xerxes Av S,49th St W, ,,10/13/2011,44.9142753775539,-93.3188589151314
977,Hennepin,Lowry Hill East,Lagoon Av S,Girard Av S,Driveway,,9/20/2011,44.9492577079,-93.2970006127728
978,Hennepin,Lowry Hill East,Lagoon Av S,Emerson Av S, ,,9/20/2011,44.9491603758468,-93.2944608939737
979,Hennepin,Page,Portland Av S,54th St E, ,,9/8/2011,44.9052211428142,-93.2672726685663
980,Hennepin,Ericsson,28th Av S,42nd St E, ,,9/14/2011,44.9268939336797,-93.2321234052393
981,Hennepin,Harrison,Glenwood Av N,Morgan Av N, ,,3/27/2013,44.9807942912125,-93.3045432911804
982,Hennepin,Tangletown,Nicollet Av S,54th St E, ,,10/18/2011,44.905168305723,-93.2780912414705
983,Hennepin,Linden Hills,39th St W,Sheridan Av S, ,,9/7/2011,44.9323002189278,-93.3129864971743
984,Hennepin,Fulton,France Av S,54th St W, ,,10/13/2011,44.9053075735474,-93.3289948272079
985,Hennepin,Linden Hills,France Av S,Sunnyside Av W, ,,10/13/2011,44.9219925844991,-93.3291035002579
986,Hennepin,Webber - Camden,44th Av N,Webber Pkwy N/Victory Memorial Pkwy,Fremont Av N/45th Av N,,3/20/2013,45.0354454378598,-93.2957801826354
987,Hennepin,Hale,Chicago Av S,54th St E, ,,10/6/2011,44.9052319359372,-93.2626203574545
988,Hennepin,Minneapolis,Lake St W,Pillsbury Av S,,,7/9/2013,44.948343776383,-93.2813555002212
989,Hennepin,Lyndale,31st St W,Pillsbury Av S, ,,11/22/2011,44.9466056611417,-93.2813798572854
990,Hennepin,Tangletown,46th St E,Stevens Av S,I-35W SB Ramp,,9/8/2011,44.9196547335906,-93.2753649576389
991,Hennepin,Cedar Riverside,Cedar Av S,I-94 WB Ramp,7th St S,,3/31/2011,44.9666375172336,-93.2472759898857
992,Hennepin,Lyndale,31st St W,Blaisdell Av S, ,,9/27/2011,44.9465920647007,-93.2796989464697
993,Hennepin,Field,46th St E,2nd Av S,I-35W NB Ramp,,9/8/2011,44.9196712550578,-93.2741102906118
994,Hennepin,Central,36th St E,2nd Av S,I-35W NB Ramp,,9/7/2011,44.937756432102,-93.2740771043584
995,Hennepin,Central,35th St E,2nd Av S,I-35W NB Ramp,,10/11/2011,44.9395568582715,-93.274068242383
996,Hennepin,Central,31st St E,2nd Av S,I-35W NB Ramp,,9/7/2011,44.9466638358128,-93.2741159231637
997,Hennepin,King Field,36th St E,Stevens Av S,I-35W SB Ramp,,9/7/2011,44.9377489559448,-93.2753139892138
998,Hennepin,Lyndale,35th St E,Stevens Av S,I-35W SB Ramp,,9/7/2011,44.9395538430327,-93.2753218224899
999,Hennepin,Lyndale,31st St E,Stevens Av S,I-35W SB Ramp,,9/27/2011,44.9466428124141,-93.2753711561275
1003,Hennepin,Minneapolis,2nd St N,8th Av N, ,,5/8/2001,44.9893533057,-93.2769801166
1022,Hennepin,Minneapolis,10th Av SE,5th St SE, ,,5/10/2005,44.983690708,-93.2405529105
5066,Hennepin,Willard - Hay,Broadway Av W,Logan Av N, ,,12/14/2001,44.9997785616671,-93.3031617457193
5067,Hennepin,Minnehaha,54th St E,Minnehaha Av S, ,,8/18/2005,44.9054068955517,-93.2033317605022
5069,Hennepin,Hiawatha,Minnehaha Pkwy E,Godfrey Pkwy,Minnehaha Av S,,1/11/2002,44.9165380144767,-93.2131708787735
5070,Hennepin,Longfellow,Lake St E,30th Av S, ,,5/30/2001,44.9483756974106,-93.2284383103373
5071,Hennepin,Columbia Park,Central Av NE,28th Av NE, ,,10/21/1998,45.0185816722285,-93.2473523898382
5072,Hennepin,Lowry Hill East,22nd St W,Aldrich Av S, ,,10/27/1994,44.9609171178831,-93.2892756853983
5073,Hennepin,Ericsson,Cedar Av S,47th St E, ,,3/29/1995,44.9179005217956,-93.2473075960206
5074,Hennepin,Ventura Village,Chicago Av S,22nd St E, ,,12/2/1994,44.9609082104944,-93.2625807556256
5075,Hennepin,Diamond Lake,Chicago Av S,56th St E, ,,10/23/2002,44.9015723931531,-93.2627062139866
5076,Hennepin,Kenwood,Douglas Av W,Morgan Av S, ,,4/5/1994,44.9664227208561,-93.3045814077947
5077,Hennepin,Lowry Hill East,25th St W,Dupont Av S, ,,10/28/1994,44.9573335091514,-93.2931258093913
5078,Hennepin,Fulton,France Av S,49th St W, ,,11/7/1994,44.9143274864841,-93.329050641775
5079,Hennepin,Kenwood,Kenwood Pkwy,Mount Curve Av W,Morgan Av S,,4/5/1994,44.9680664195553,-93.3046282459363
5080,Hennepin,Longfellow,Lake St E,29th Av S, ,,6/4/2001,44.9483725588225,-93.2300018677191
5081,Hennepin,Whittier,Nicollet Av S,22nd St W/22nd St E, ,,2/20/1997,44.9609050342739,-93.2778266404662
5082,Hennepin,Armatage,Xerxes Av S,60th St W, ,,5/19/1994,44.8943899150796,-93.3188131234811
5083,Hennepin,Northeast Park,Stinson Blvd NE,Avionics Blvd NE, ,,5/18/1994,45.0029235063118,-93.2275182148687
5084,Hennepin,Folwell,Fremont Av N,33rd Av N, ,,1/30/2002,45.0149576349967,-93.2955902229068
5085,Hennepin,Lowry Hill East,28th St W,Fremont Av S, ,,4/20/1995,44.9519477490766,-93.2957068195876
5086,Hennepin,Windom Park,Johnson St NE,19th Av NE, ,,10/12/1995,45.0077798508732,-93.2371676177047
5087,Hennepin,Phillips West,Park Av S,22nd St E, ,,9/19/1995,44.9609127420141,-93.2651164976296
5089,Hennepin,Sheridan,15th Av NE,5th St NE, ,,6/19/1996,45.0030666073795,-93.2602477241524
5090,Hennepin,Ventura Village,Chicago Av S,19th St E, ,,6/12/2002,44.9639388533374,-93.2625441232175
5091,Hennepin,East Isles,22nd St W,Dupont Av S, ,,10/2/1996,44.9609164084226,-93.2930850122526
5092,Hennepin,Lynnhurst,Dupont Av S,47th St W, ,,9/26/1996,44.9177553834463,-93.2934067584884
5093,Hennepin,East Isles,24th St W,Emerson Av S, ,,10/1/1996,44.9591216738605,-93.2943825922863
5094,Hennepin,Hiawatha,Godfrey Pkwy,46th Av S, ,,5/13/1996,44.9186366649939,-93.2076493826808
5095,Hennepin,Tangletown,48th St W,Harriet Av S, ,,7/17/1996,44.9159610371874,-93.2856887007602
5096,Hennepin,Whittier,Nicollet Av S,25th St W/25th St E, ,,11/19/1996,44.9573195668568,-93.2778956429888
5097,Hennepin,Whittier,Nicollet Av S,27th St W/27th St E, ,,7/11/2003,44.9537437866823,-93.2778931127845
5098,Hennepin,Marshall Terrace,University Av NE,27th Av NE, ,,8/4/2010,45.0167878407797,-93.2631583245919
5099,Hennepin,North Loop,1st St N,1st Av N, ,,9/17/2007,44.9845950054744,-93.2678683647184
5100,Hennepin,North Loop,1st St N,3rd Av N, ,,9/4/2007,44.9862099993869,-93.2701429049998
5101,Hennepin,St. Anthony West,3rd Av NE,5th St NE, ,,7/27/2012,44.9920136977768,-93.2556092646988
5102,Hennepin,Bancroft,13th Av S,39th St E, ,,9/23/1997,44.9323382524819,-93.2561788590085
5103,Hennepin,Bancroft,14th Av S,39th St E, ,,9/25/1997,44.9323320608655,-93.2549226223655
5104,Hennepin,Marcy Holmes,Central Av SE,5th St SE, ,,11/18/2008,44.9887872029187,-93.2532746864079
5105,Hennepin,Nicollet Island - East Bank,Hennepin Av E,5th St NE/5th St SE, ,,9/10/2008,44.9889724921233,-93.253511297092
5106,Hennepin,Willard - Hay,Broadway Av W,James Av N, ,,1/9/1997,44.999551782824,-93.3006468630545
5107,Hennepin,Linden Hills,44th St W,Drew Av S, ,,11/12/1997,44.9227741105574,-93.3265429012483
5108,Hennepin,East Isles,22nd St W,Emerson Av S, ,,8/4/1997,44.9609213407213,-93.2943505106683
5110,Hennepin,East Isles,24th St W,Fremont Av S, ,,11/2/2011,44.9591228888655,-93.2956544486175
5111,Hennepin,ECCO,31st St W,Humboldt Av S, ,,7/29/1997,44.9465920412527,-93.3008487279587
5112,Hennepin,Whittier,Lyndale Av S,25th St W, ,,6/14/2002,44.9573337162069,-93.2880323879389
5113,Hennepin,Columbia Park,Central Av NE,30th Av NE, ,,12/9/1998,45.0221838434572,-93.2473552148824
5114,Hennepin,Columbia Park,Central Av NE,31st Av NE, ,,12/11/1998,45.0239941943997,-93.2473671659403
5115,Hennepin,Columbia Park,Central Av NE,33rd Av NE, ,,10/26/1998,45.0276066943581,-93.2473539113871
5116,Hennepin,Fulton,Chowen Av S,49th St W, ,,10/6/1998,44.9143069195683,-93.3252312116956
5117,Hennepin,Whittier,Lyndale Av S,27th St W, ,,4/13/1998,44.9537321176232,-93.2880526380141
5118,Hennepin,Near - North,Penn Av N,8th Av N, ,,6/2/1998,44.9860800052981,-93.3082849440124
5119,Hennepin,Whittier,26th St E,Stevens Av S, ,,7/21/1998,44.9555368807839,-93.2753352427458
5120,Hennepin,Armatage,Xerxes Av S,54th St W, ,,8/17/1998,44.9052239201909,-93.3188148112512
5121,Hennepin,Mid - City Industrial,Broadway St NE,Arthur St NE, ,,7/29/1999,44.9986946147336,-93.2320344035766
5122,Hennepin,Near - North,Golden Valley Road N,Girard Av N, ,,5/18/1999,44.9987230999078,-93.2971628685909
5123,Hennepin,Marcy Holmes,Hennepin Av E,Harrison St NE, ,,8/9/1999,44.9912270503642,-93.2469618793789
5125,Hennepin,Field,Minnehaha Pkwy E,Park Av S,Minnehaha Pkwy Terrace E,,9/7/1999,44.9119729467243,-93.2652346390312
5126,Hennepin,Nicollet Island - East Bank,1st Av NE,5th St NE, ,,7/24/2012,44.9899868699651,-93.2542159347211
5127,Hennepin,Diamond Lake,60th St E,I-35W NB Ramp,2nd Av S,,8/22/2000,44.8942757762799,-93.2743719365017
5128,Hennepin,Windom,60th St E,I-35W SB Ramp, ,,8/24/2000,44.8942637051851,-93.2756466516348
5129,Hennepin,Midtown Phillips,26th St E,Abbott Hostipal Entrance, ,,4/14/2000,44.9555327150521,-93.2619317028121
5130,Hennepin,Diamond Lake,Diamond Lake Road E,Clinton Av S, ,,5/2/2000,44.9031403975328,-93.2716242854049
5131,Hennepin,North Loop,Washington Av N,Deja Vu Parking Lot, ,,3/21/2000,44.9849186611897,-93.2730036553359
5132,Hennepin,Corcoran,31st St E,22nd Av S, ,,7/1/2013,44.9465637592392,-93.2406303010465
5133,Hennepin,North Loop,2nd St N,5th Av N, ,,8/24/2009,44.9869514644336,-93.2735761066874
5134,Hennepin,CARAG,Lake St W,Aldrich Av S, ,,5/1/2001,44.9483635750475,-93.289376628908
5135,Hennepin,Hawthorne,26th Av N,Bryant Av N, ,,11/7/2001,45.0059312913912,-93.2910831462999
5136,Hennepin,Central,Lake St E,5th Av S, ,,6/29/2001,44.9483503079507,-93.2690283889938
5137,Hennepin,Powderhorn Park,Lake St E,12th Av S, ,,6/19/2001,44.9483586948417,-93.257581540473
5138,Hennepin,Powderhorn Park,Lake St E,14th Av S, ,,6/18/2001,44.9483598547989,-93.2550593155062
5139,Hennepin,Powderhorn Park,Lake St E,15th Av S, ,,6/13/2001,44.9483626827228,-93.2537896965515
5140,Hennepin,Powderhorn Park,Lake St E,16th Av S, ,,6/12/2001,44.9483638525486,-93.2512246901289
5141,Hennepin,Powderhorn Park,Lake St E,18th Av S, ,,6/11/2001,44.9483694224973,-93.2486802989113
5142,Hennepin,Corcoran,Lake St E,19th Av S, ,,6/7/2001,44.9483731286056,-93.2448821156095
5143,Hennepin,Corcoran,Lake St E,20th Av S, ,,6/6/2001,44.9483713333289,-93.2436168328781
5144,Hennepin,Longfellow,Lake St E,32nd Av S, ,,6/1/2001,44.9483676220369,-93.2257080754912
5145,Hennepin,Longfellow,Lake St E,34th Av S, ,,5/30/2001,44.9483550554631,-93.2229397937747
5146,Hennepin,Longfellow,Lake St E,35th Av S, ,,5/25/2001,44.9483530461937,-93.2216590616897
5147,Hennepin,Longfellow,Lake St E,37th Av S, ,,5/23/2001,44.9483444747263,-93.219104317504
5148,Hennepin,Cooper,Lake St E,38th Av S, ,,5/22/2001,44.9483514133618,-93.2178299577981
5149,Hennepin,Cooper,Lake St E,40th Av S, ,,5/18/2001,44.9483382678097,-93.2152672732867
5150,Hennepin,Cooper,Lake St E,41st Av S, ,,5/17/2001,44.9483496658801,-93.2139929311494
5151,Hennepin,Cooper,Lake St E,43rd Av S, ,,5/15/2001,44.9483409874263,-93.2114021361486
5152,Hennepin,Cooper,Lake St E,45th Av S, ,,5/14/2001,44.9483412655873,-93.2088042463726
5153,Hennepin,Cooper,Lake St E,46th Av S, ,,5/11/2001,44.9483479226215,-93.2076213941066
5154,Hennepin,Cooper,Lake St E,47th Av S, ,,5/9/2001,44.9483456934823,-93.2063683929413
5155,Hennepin,Central,Lake St E,Columbus Av S, ,,6/21/2001,44.9483531500501,-93.2639522537283
5156,Hennepin,Central,Lake St E,Clinton Av S, ,,7/3/2001,44.9483532326639,-93.2715961886091
5157,Hennepin,Corcoran,Lake St E,Longfellow Av S, ,,6/8/2001,44.9483704379278,-93.2461335129192
5158,Hennepin,Central,Lake St E,Oakland Av S, ,,6/26/2001,44.9483517252678,-93.2665041862512
5159,Hennepin,Lyndale,Lake St W,Garfield Av S, ,,5/2/2001,44.9483699748592,-93.2868397731035
5160,Hennepin,Lyndale,Lake St W,Harriet Av S, ,,5/4/2001,44.9483641699701,-93.2855641704428
5161,Hennepin,Lyndale,Lake St W,Pleasant Av S, ,,5/7/2001,44.948352511423,-93.2830149467621
5162,Hennepin,Northrop,Minnehaha Pkwy E,12th Av S, ,,10/12/2001,44.9133093930622,-93.2575254862796
5163,Hennepin,Prospect Park - East River Road,University Av SE,29th Av SE, ,,2/15/2001,44.9710321941826,-93.2153164807885
5164,Hennepin,Standish,38th St E,24th Av S, ,,1/7/2003,44.9341121652865,-93.2371873767071
5165,Hennepin,Standish,38th St E,25th Av S, ,,12/19/2002,44.9341103130904,-93.2359085451297
5166,Hennepin,Standish,38th St E,26th Av S, ,,12/17/2002,44.9341128953769,-93.2346546843315
5167,Hennepin,Standish,38th St E,27th Av S, ,,12/13/2002,44.9341110096542,-93.2333786264363
5168,Hennepin,Standish,38th St E,29th Av S, ,,12/12/2002,44.9341206755053,-93.2308372572355
5169,Hennepin,Kenwood,Kenwood Pkwy,Douglas Av W, ,,1/17/2002,44.9664528333898,-93.3078750240665
5170,Hennepin,Tangletown,Lyndale Av S,Minnehaha Pkwy W EB, ,,9/24/2002,44.9076455876104,-93.2882922573799
5171,Hennepin,Armatage,Penn Av S,61st St W, ,,2/27/2002,44.8925543613231,-93.3086644627969
5173,Hennepin,King Field,38th St E,Stevens Av S, ,,11/5/2002,44.9341346119201,-93.275326422593
5174,Hennepin,Willard - Hay,12th Av N,Thomas Av N, ,,1/23/2002,44.9900874979203,-93.3133448479092
5175,Hennepin,North Loop,River Pkwy W N,4th Av N, ,,6/21/2002,44.988602717701,-93.2689985861634
5176,Hennepin,Fulton,Xerxes Av S,51st St W, ,,7/14/2005,44.9106430834451,-93.3188447692951
5177,Hennepin,University of Minnesota,15th Av SE,6th St SE, ,,7/17/2003,44.9818947323908,-93.2328185040916
5178,Hennepin,University of Minnesota,15th Av SE,7th St SE, ,,7/22/2003,44.982884926986,-93.2320363062958
5179,Hennepin,University of Minnesota,15th Av SE,8th St SE, ,,5/6/2008,44.9838513016523,-93.2312706116025
5180,Hennepin,Como,15th Av SE,Brook Av SE, ,,7/29/2003,44.9865897007235,-93.2303774229461
5181,Hennepin,Morris Park,46th Av S,56th St E, ,,12/9/2004,44.9017623156386,-93.2076337565396
5182,Hennepin,Lind - Bohanon,53rd Av N,Bryant Av N, ,,1/17/2003,45.0511151147839,-93.2915237670518
5183,Hennepin,West Calhoun,Calhoun Pkwy W,32nd St W, ,,12/18/2003,44.9449256984708,-93.3194381297128
5186,Hennepin,Bryn - Mawr,Cedar Lake Pkwy,21st St W, ,,4/15/2003,44.9608114071841,-93.3253035850228
5187,Hennepin,Bryn - Mawr,Cedar Lake Pkwy,22nd St W, ,,4/17/2003,44.960429182777,-93.3265499509441
5188,Hennepin,Lowry Hill East,Franklin Av W,Aldrich Av S, ,,5/16/2003,44.9627038917811,-93.2893231027958
5189,Hennepin,Lowry Hill East,Franklin Av W,Bryant Av S, ,,5/20/2003,44.962705344202,-93.2905245064097
5190,Hennepin,Linden Hills,France Av S,42nd St W, ,,11/21/2003,44.9269437523137,-93.3290886068487
5191,Hennepin,Whittier,Lyndale Av S,29th St W, ,,7/3/2003,44.9500482457113,-93.2880887148554
5192,Hennepin,Tangletown,Minnehaha Pkwy W,Pleasant Av S, ,,12/3/2003,44.9061910675926,-93.2831690066987
5193,Hennepin,Phillips West,Park Av S,27th St E, ,,2/13/2013,44.9537461332742,-93.2651442289352
5194,Hennepin,Whittier,Pillsbury Av S,29th St E, ,,9/24/2003,44.9507466968856,-93.2813347235992
5195,Hennepin,Loring Park,15th St W,Oak Grove St W, ,,7/12/2005,44.9684916086063,-93.2860729896082
5196,Hennepin,Standish,40th St E,19th Av S, ,,6/7/2004,44.9305178105619,-93.2447915770619
5197,Hennepin,Corcoran,22nd Av S,Ped Crossing, ,,7/17/2004,44.947521856304,-93.2406142783106
5198,Hennepin,Longfellow,31st Av S,29th St E, ,,11/26/2013,44.9501743386501,-93.2270636618779
5199,Hennepin,Central,34th St E,Clinton Av S, ,,10/27/2004,44.9413679081769,-93.271495521358
5200,Hennepin,Standish,28th Av S,40th St E, ,,6/15/2004,44.9305082671458,-93.2321165774956
5201,Hennepin,Ericsson,28th Av S,45th St E, ,,6/25/2004,44.9214791399849,-93.2321542634985
5202,Hennepin,Willard - Hay,Broadway Av W,Morgan Av S, ,,2/6/2004,45.0001398363094,-93.3044031026179
5203,Hennepin,East Harriet,Bryant Av S,43rd St W, ,,12/10/2004,44.9250041260633,-93.2908293915443
5204,Hennepin,Waite Park,Buchanan St NE,31st Av NE, ,,5/19/2004,45.0240860495423,-93.239681153474
5205,Hennepin,Diamond Lake,Cedar Av S,Edgewater Blvd E, ,,11/5/2013,44.900949102463,-93.2474853837332
5206,Hennepin,Columbia Park,Central Av NE,Columbia Pkwy, ,,3/29/2004,45.0339395371799,-93.2473063142147
5207,Hennepin,Audubon Park,Fillmore St NE,29th Av NE, ,,5/26/2004,45.0204079178635,-93.2422217397366
5208,Hennepin,Audubon Park,Fillmore St NE,30th Av NE, ,,5/24/2004,45.0222307976896,-93.2422234754623
5209,Hennepin,Kenny,54th St W,Fremont Av S, ,,8/5/2004,44.9051010072879,-93.2959153636788
5210,Hennepin,Linden Hills,France Av S,39th St W, ,,2/17/2004,44.9323721251093,-93.3290388178635
5211,Hennepin,Waite Park,Johnson St NE,34th Av NE, ,,8/1/2013,45.0294745409771,-93.2371112073813
5213,Hennepin,Audubon Park,30th Av NE,Taylor St NE, ,,5/5/2004,45.0222100784695,-93.2435002044935
5214,Hennepin,Fulton,Thomas Av S,48th St W, ,,4/30/2004,44.9160132917628,-93.3137972041791
5215,Hennepin,North Loop,5th St N,6th Av N, ,,3/11/2005,44.9844414989219,-93.2793379689428
5216,Hennepin,Hale,12th Av S,53rd St E, ,,9/28/2005,44.9070708828949,-93.2575593814965
5217,Hennepin,Diamond Lake,12th Av S,55th St E, ,,10/12/2005,44.9034294200029,-93.2576139764948
